season,target,played,boost,ll_title,ll_top4,ll_releg,rps
0809,250,255,0.75,0.012738896135268022,0.11286090887833626,0.22848326974037886,0.06601743560855264
0809,250,255,1.0,0.012550397933660312,0.11858929098693463,0.22486294842917273,0.06587831126644737
0809,250,255,1.5,0.012180751133679224,0.1287221921621598,0.22432990176122866,0.0665359160361842
0809,300,307,0.25,0.030776059010842443,0.01737053322688912,0.10573496797503719,0.03335178018092105
0809,300,307,0.5,0.03391474377915356,0.017803985365419144,0.09890355601592607,0.0328239275493421
0809,300,307,0.75,0.03576689404661841,0.018123216644254488,0.09537831374660866,0.032577109703947366
0809,300,307,1.0,0.03840005182884541,0.018318558990602786,0.09438040406053819,0.03255206151315789
0809,300,307,1.5,0.041222846408036244,0.01894198780039333,0.08966789473364525,0.03245136809210526
0910,50,52,0.25,0.09805805746602855,0.23569101831580577,0.2243682863797077,0.07655943700657894
0910,50,52,0.5,0.09874347643934867,0.22652048116375906,0.22150417376045245,0.07491836973684211
0910,50,52,0.75,0.09795752915506609,0.21948740159154476,0.21764357348855476,0.07328411916118423
0910,50,52,1.0,0.09764685536251691,0.21121150048907472,0.21363436240420314,0.07198454342105264
0910,50,52,1.5,0.09840611977842616,0.20204441822565328,0.2094014238759223,0.06986516184210526
0910,100,105,0.25,0.0811032690438456,0.22255245309429203,0.2077165957792993,0.07117211529605263
0910,100,105,0.5,0.07658726348584648,0.21807337063989976,0.20391345590257687,0.07053465098684211
0910,100,105,0.75,0.075071864378458,0.21125480983131925,0.202371257246871,0.0699335902138158
0910,100,105,1.0,0.07294411126678307,0.20267927271956085,0.19955412513487075,0.06969020320723684
0910,100,105,1.5,0.07092808842787467,0.19485981181021322,0.19519049432928098,0.06965757541118421
0910,150,158,0.25,0.06242362893687768,0.2024730204543313,0.18672053696150964,0.057269523684210524
0910,150,158,0.5,0.059846437128554066,0.19035844800425294,0.18457504811024528,0.05653046299342106
0910,150,158,0.75,0.05706575579822206,0.1818743571928238,0.18350482399311543,0.0559962941611842
0910,150,158,1.0,0.05507692102877497,0.1771293990973519,0.18292439589417708,0.05564407228618421
0910,150,158,1.5,0.05223477463911201,0.1664948815677256,0.1804118015546719,0.05557961899671053
0910,200,200,0.25,0.06443297232410908,0.14830477543887421,0.17274238576213868,0.05500399021381579
0910,200,200,0.5,0.06314048809212933,0.13705758857415248,0.17362034065643878,0.05463595616776316
0910,200,200,0.75,0.06291383615671492,0.12733067933316655,0.17336975706515062,0.054506596052631584
0910,200,200,1.0,0.06278063906482904,0.11980758378399887,0.17380406406235402,0.0544694613486842
0910,200,200,1.5,0.060163515419477086,0.10947815652472606,0.17362721921567034,0.05428190888157895
0910,250,252,0.25,0.07699541765400889,0.21408345513617583,0.1608933651341373,0.04862937014802631
0910,250,252,0.5,0.07775033604745413,0.20312099378447185,0.16156798825789181,0.04800173922697367
0910,250,252,0.75,0.07803053903726262,0.19352414157358672,0.16322250839863522,0.04757915164473685
0910,250,252,1.0,0.0769618112841218,0.18423044393635973,0.16336324936597774,0.04721504983552631
0910,250,252,1.5,0.07823600104189588,0.173265507937616,0.16581397749291946,0.04705112730263158
0910,300,302,0.25,0.13648566113200003,0.10026595942570764,0.08326920101746774,0.034058409868421055
0910,300,302,0.5,0.13605185329174824,0.09626205008049124,0.08254835060126972,0.03346760435855263
0910,300,302,0.75,0.13690433740070057,0.09181359468019698,0.08169231658084737,0.03311256965460526
0910,300,302,1.0,0.13723531486641244,0.08946533838689728,0.08202587546800984,0.03286032146381579
0910,300,302,1.5,0.13552287891764236,0.08716296540223896,0.08085194434692836,0.032281255345394735
1011,50,50,0.25,0.10489514858667837,0.171396194906285,0.324380540554849,0.0763777976973684
1011,50,50,0.5,0.11014764204699903,0.16543546728011488,0.32634731374214987,0.07667252779605263
1011,50,50,0.75,0.11529215004506346,0.16019446651947128,0.3257918304142416,0.07679968536184209
1011,50,50,1.0,0.12128092422157984,0.15632328234022103,0.3290117769028081,0.07738147730263158
1011,50,50,1.5,0.13251121379205563,0.14814868166468434,0.3317522517517597,0.07854425386513157
1011,100,100,0.25,0.127402192918934,0.1550812646743884,0.3200385911184538,0.07141382162828946
1011,100,100,0.5,0.13780903038810116,0.14922050116552016,0.319488857298871,0.07181674325657897
1011,100,100,0.75,0.14851666050967224,0.14658056253510626,0.31871830327312434,0.07241046825657894
1011,100,100,1.0,0.15488105518964534,0.14411657125848076,0.3220572672355436,0.07305225361842105
1011,100,100,1.5,0.16947287614426226,0.1367926488722849,0.3218369129285594,0.07425267639802632
1011,150,150,0.25,0.06798027584014396,0.11228406968987274,0.3213592353864442,0.07185558289473684
1011,150,150,0.5,0.06941737560972436,0.10624928912678452,0.32463558605304144,0.07334739498355264
1011,150,150,0.75,0.07000835662449159,0.10211371101664099,0.32629345978255125,0.07485309794407896
1011,150,150,1.0,0.07201174664939312,0.09920109542201122,0.3304273351818323,0.07654260707236842
1011,150,150,1.5,0.07380309489073737,0.09390841803283385,0.3359488047692211,0.07980260912828947
1011,200,200,0.25,0.04620857517504298,0.06862331865767379,0.32223868150743507,0.07096190296052632
1011,200,200,0.5,0.04647174291198568,0.0643554583639498,0.32632548459088817,0.07318315370065788
1011,200,200,0.75,0.04780087090544604,0.06237861136133488,0.32901897866069196,0.07550503486842106
1011,200,200,1.0,0.04755346224252846,0.060238270665933805,0.3330023098921849,0.07764235287828948
1011,200,200,1.5,0.04856804077175718,0.05769739266655331,0.3394127053034417,0.08161677310855263
1011,250,252,0.25,0.040129133487245845,0.05199961177949215,0.30733291354980713,0.06720095830592104
1011,250,252,0.5,0.041723903870038326,0.0486284002886654,0.3079837575858431,0.06898259761513156
1011,250,252,0.75,0.04364493302481643,0.04818666092347443,0.3071548550269977,0.07046288355263158
1011,250,252,1.0,0.04370857753300393,0.046700900337358416,0.30793208460078775,0.07155580041118421
1011,250,252,1.5,0.045738025816285346,0.04535379870993915,0.3066596882018746,0.07374593889802632
1011,300,306,0.25,0.01564616944708447,0.031339464240396464,0.3016823141017243,0.06383872360197368
1011,300,306,0.5,0.016387817470660652,0.02861844735899637,0.3022958021356327,0.06504007491776317
1011,300,306,0.75,0.016609040637169642,0.027694117561788932,0.3027564033086292,0.06596735304276316
1011,300,306,1.0,0.01711544276502424,0.026662582816063884,0.3021540808287802,0.06675180534539474
1011,300,306,1.5,0.017451815560818523,0.02578857871674814,0.3009551646990753,0.06765223519736843
1112,50,57,0.25,0.19269055672009341,0.3242972701371797,0.3377535302292543,0.10230139638157894
1112,50,57,0.5,0.1886066031788542,0.32043595053880347,0.33498729975534786,0.10201429449013158
1112,50,57,0.75,0.18683074064664595,0.31724832797970154,0.3329543817721844,0.10151440238486842
1112,50,57,1.0,0.1838265591456391,0.316278994100521,0.32710351439072444,0.10127569004934209
1112,50,57,1.5,0.1808913918351101,0.311545576031829,0.32233238431826644,0.10090020625000003
1112,100,106,0.25,0.1209493205166661,0.24327989855596904,0.30108022583709737,0.08435421101973684
1112,100,106,0.5,0.10693509512957744,0.23673515611558255,0.2947455636918358,0.08254816718750001
1112,100,106,0.75,0.09626789368893046,0.2323629906811509,0.29222870713828464,0.08114515567434212
1112,100,106,1.0,0.08703502882202431,0.22800403551839707,0.2902618703826927,0.08009379819078948
1112,100,106,1.5,0.07329702942447322,0.22121717116459266,0.2856739676961039,0.07864037220394735
1112,150,155,0.25,0.12542035624647813,0.19811578178919914,0.2301379018971911,0.08187010962171051
1112,150,155,0.5,0.11156699171941704,0.18747556383365876,0.22630910189547593,0.0805827523026316
1112,150,155,0.75,0.10027920066892884,0.18062649014071933,0.22282515089496485,0.07951110970394737
